id,order_id,product_id,quantity,unit_price
21121,7398,383,2,5179.5
21122,7398,677,2,9726.0
21123,7399,109,1,2886.1
21124,7399,312,1,1199.7
21125,7399,807,1,3296.0
21126,7399,81,1,751.0
21127,7400,608,1,251.0
21128,7400,580,1,3440.0
21129,7400,168,2,876.85
21130,7401,720,2,2462.0
21131,7401,833,1,4658.0
21132,7401,293,1,4283.0
21133,7401,587,2,8780.85
21134,7402,694,3,5870.0
21135,7402,786,1,3122.0
21136,7403,324,2,8055.0
21137,7403,380,1,823.5
21138,7404,151,1,4541.95
21139,7404,288,1,7156.0
21140,7404,71,1,2797.0
21141,7404,102,2,2287.8
21142,7405,689,1,6593.95
21143,7405,200,1,382.0
21144,7405,297,1,5049.0
21145,7405,420,1,7481.0
21146,7405,409,2,8413.2
21147,7406,532,1,9334.0
21148,7406,762,2,2625.0
21149,7407,744,1,8179.0
21150,7407,668,1,8467.35
21151,7408,407,1,1200.6
21152,7408,388,1,3857.4
21153,7409,131,1,106.0
21154,7409,55,4,1263.0
21155,7410,240,3,9898.0
21156,7410,736,1,7453.0
21157,7411,143,3,8586.0
21158,7411,399,1,1650.6
21159,7412,427,1,9241.0
21160,7412,544,3,4482.0
21161,7413,924,2,7735.0
21162,7413,586,1,8032.0
21163,7413,823,1,1072.0
21164,7414,411,1,7003.8
21165,7414,34,1,6352.0
21166,7414,933,1,7508.0
21167,7415,831,1,6886.0
21168,7415,390,1,2216.0
21169,7415,771,1,8042.7
21170,7415,632,1,999.9
21171,7416,39,1,4415.0
21172,7416,235,2,2430.0
21173,7416,176,1,3303.9
21174,7417,851,1,220.4
21175,7417,313,1,6280.45
21176,7418,145,1,7712.0
21177,7418,530,3,8334.0
21178,7418,317,2,5567.4
21179,7419,674,1,6179.0
21180,7419,347,1,610.0
21181,7419,650,1,7685.0
21182,7420,734,2,7386.0
21183,7420,164,1,6724.0
21184,7420,928,1,4575.6
21185,7421,26,1,5255.0
21186,7421,699,3,2445.3
21187,7421,933,3,7132.6
21188,7422,965,3,4904.85
21189,7422,783,1,3686.4
21190,7422,127,2,6791.0
21191,7422,794,1,6467.0
21192,7423,495,1,6503.4
21193,7423,367,1,8000.0
21194,7423,797,2,4973.0
21195,7424,722,1,6151.25
21196,7424,292,1,3904.0
21197,7424,291,1,4045.0
21198,7425,121,1,5239.0
21199,7425,921,2,6765.3
21200,7426,512,1,4614.15
21201,7426,29,2,9193.15
21202,7427,542,1,6170.0
21203,7427,637,1,2261.0
21204,7428,552,1,852.15
21205,7428,670,1,7686.0
21206,7429,608,1,225.9
21207,7429,298,2,8016.0
21208,7430,679,1,3391.5
21209,7430,325,2,2367.9
21210,7431,759,3,3534.0
21211,7431,308,3,3219.55
21212,7432,367,1,8000.0
21213,7432,213,1,993.0
21214,7433,787,1,549.1
21215,7433,638,1,8872.05
21216,7433,422,1,3951.05
21217,7433,678,1,3169.8
21218,7433,967,2,3684.0
21219,7434,122,1,6411.0
21220,7434,410,2,5015.05
21221,7434,842,1,2553.6
21222,7434,996,1,5636.0
21223,7435,44,1,1932.0
21224,7435,216,1,7943.0
21225,7435,565,1,7861.0
21226,7435,241,1,5111.0
21227,7436,704,1,4797.0
21228,7436,675,1,3220.0
21229,7437,387,1,5038.0
21230,7437,15,3,3250.0
21231,7437,701,1,8016.0
21232,7437,859,4,7348.0
21233,7437,723,2,2392.0
21234,7438,356,1,7530.0
21235,7438,278,1,7586.0
21236,7439,258,1,4020.0
21237,7439,498,2,6551.1
21238,7439,165,1,8851.0
21239,7439,642,4,1086.8
21240,7439,479,1,7598.0
21241,7440,581,1,7434.7
21242,7440,390,1,2105.2
21243,7441,279,1,2497.55
21244,7441,215,1,270.0
21245,7442,467,1,2452.0
21246,7442,350,2,2277.0
21247,7443,522,1,8218.8
21248,7443,238,1,5082.0
21249,7444,759,1,3357.3
21250,7444,923,2,2381.4
21251,7445,768,1,5916.0
21252,7445,42,1,2746.0
21253,7445,630,2,1441.0
21254,7446,385,1,5153.0
21255,7446,844,1,5045.0
21256,7446,575,1,941.0
21257,7447,322,1,1801.8
21258,7447,670,1,7686.0
21259,7448,389,1,226.0
21260,7448,782,2,5148.0
21261,7448,348,3,6346.0
21262,7448,524,2,1007.0
21263,7449,560,1,1943.7
21264,7449,558,2,4586.6
21265,7449,145,2,7712.0
21266,7449,910,2,8074.8
21267,7450,591,1,8999.0
21268,7450,292,2,3708.8
21269,7450,898,2,6273.0
21270,7451,651,1,5998.3
21271,7451,479,2,7218.1
21272,7451,547,1,5464.0
21273,7452,674,1,5561.1
21274,7452,974,1,5044.0
21275,7452,646,4,1414.0
21276,7453,65,1,2276.2
21277,7453,432,1,5481.0
21278,7454,874,2,3270.6
21279,7454,701,1,8016.0
21280,7455,736,3,6707.7
21281,7455,176,1,3671.0
21282,7455,133,2,7338.0
21283,7455,525,2,5082.0
21284,7456,590,2,4351.0
21285,7456,257,3,6914.1
21286,7456,183,1,9372.0
21287,7456,406,1,2942.0
21288,7457,270,1,5754.0
21289,7457,663,1,4608.0
21290,7457,230,2,4871.0
21291,7457,24,1,625.0
21292,7457,556,1,841.0
21293,7458,90,1,4769.0
21294,7458,477,1,2968.0
21295,7459,423,1,7797.6
21296,7459,845,1,6005.0
21297,7459,595,1,8924.0
21298,7459,712,1,5651.1
21299,7459,106,1,4188.0
21300,7460,499,1,3966.0
21301,7460,552,1,897.0
21302,7460,864,1,9930.0
21303,7461,352,2,9887.0
21304,7461,135,2,8545.0
21305,7462,102,1,2542.0
21306,7462,675,1,3220.0
21307,7462,502,1,1223.1
21308,7463,708,2,6602.0
21309,7463,70,1,7187.4
21310,7463,464,1,7589.0
21311,7463,187,2,7632.0
21312,7464,252,1,6722.0
21313,7464,372,1,5162.0
21314,7465,396,1,1987.0
21315,7465,25,3,1184.0
21316,7465,648,2,6539.0
21317,7466,11,1,1684.0
21318,7466,823,1,1072.0
21319,7467,442,2,3991.0
21320,7467,720,1,2215.8
21321,7467,254,3,3173.0
21322,7467,928,1,5084.0
21323,7468,96,1,3982.5
21324,7468,133,2,7338.0
21325,7468,201,4,6052.5
21326,7468,324,1,8055.0
21327,7469,161,1,9047.0
21328,7469,793,1,7713.05
21329,7469,46,1,1352.7
21330,7470,818,2,628.0
21331,7470,249,2,8217.0
21332,7470,925,1,7992.0
21333,7470,686,1,5226.0
21334,7471,469,1,3168.0
21335,7471,282,2,5023.6
21336,7471,220,2,8388.9
21337,7472,675,1,3220.0
21338,7472,441,2,6906.5
21339,7472,343,1,1863.9
21340,7472,899,1,6919.0
21341,7472,998,1,7213.0
21342,7473,480,2,776.15
21343,7473,675,2,3220.0
21344,7473,749,3,4581.9
21345,7473,571,3,372.0
21346,7474,488,3,8607.0
21347,7474,770,1,272.0
21348,7475,738,1,5898.0
21349,7475,798,1,2064.6
21350,7476,50,1,8935.0
21351,7476,654,2,356.0
21352,7476,152,1,5338.0
21353,7477,582,3,3497.0
21354,7477,697,3,1317.0
21355,7478,565,2,7861.0
21356,7478,197,1,8135.8
21357,7478,457,1,5593.0
21358,7478,853,2,3851.0
21359,7478,175,1,2168.0
21360,7479,222,1,9372.7
21361,7479,308,2,3389.0
21362,7480,619,1,4372.0
21363,7480,864,1,9930.0
21364,7480,137,2,3362.0
21365,7480,513,1,2804.4
21366,7481,546,1,6602.5
21367,7481,812,4,4829.0
21368,7481,722,1,6475.0
21369,7481,270,1,5754.0
21370,7482,573,2,509.2
21371,7482,167,1,6765.9
21372,7482,766,1,5391.0
21373,7483,647,2,5217.3
21374,7483,766,1,5990.0
21375,7483,962,3,5978.0
21376,7483,784,1,2586.85
21377,7484,787,1,549.1
21378,7484,623,1,2036.0
21379,7485,874,3,3452.3
21380,7485,822,2,2142.9
21381,7486,393,1,753.35
21382,7486,688,1,9165.0
21383,7486,680,1,7946.0
21384,7486,989,1,6883.0
21385,7487,596,2,4550.0
21386,7487,418,1,9466.0
21387,7487,115,1,2937.6
21388,7488,673,1,4959.9
21389,7488,317,1,6186.0
21390,7488,640,1,149.0
21391,7489,957,1,9668.0
21392,7489,42,1,2746.0
21393,7490,611,1,8361.0
21394,7490,126,1,2141.0
21395,7491,382,1,4346.25
21396,7491,679,3,3213.0
21397,7491,999,1,5247.8
21398,7492,535,1,536.4
21399,7492,623,1,1832.4
21400,7492,116,1,1237.0
21401,7492,318,1,459.0
21402,7493,1000,2,8260.2
21403,7493,437,1,1757.0
21404,7493,960,2,6463.0
21405,7494,165,1,7965.9
21406,7494,262,2,4579.0
21407,7494,587,1,8780.85
21408,7495,303,1,5872.0
21409,7495,469,1,3168.0
21410,7495,329,1,6118.0
21411,7495,175,2,2168.0
21412,7495,169,1,3567.0
21413,7496,932,3,2948.0
21414,7496,744,1,8179.0
21415,7497,853,2,3658.45
21416,7497,425,1,5078.7
21417,7498,963,1,5861.0
21418,7498,519,1,6830.0
21419,7498,314,1,6564.0
21420,7498,400,1,6660.0
21421,7498,643,1,7050.6
21422,7499,635,2,3465.0
21423,7499,168,1,923.0
21424,7500,862,2,2390.0
21425,7500,258,1,4020.0
21426,7500,424,2,5587.2
21427,7501,375,1,571.9
21428,7501,560,1,1841.4
21429,7501,921,1,7517.0
21430,7502,145,1,7712.0
21431,7502,770,2,272.0
21432,7503,289,2,6851.0
21433,7503,630,1,1368.95
21434,7503,395,1,9494.0
21435,7503,158,1,420.0
21436,7504,310,1,2795.0
21437,7504,143,2,8586.0
21438,7504,818,1,628.0
21439,7504,179,1,520.0
21440,7504,234,3,3593.85
21441,7505,157,1,6983.0
21442,7505,4,1,620.0
21443,7505,117,3,7601.4
21444,7506,612,1,1945.0
21445,7506,671,1,6924.0
21446,7507,108,1,2762.0
21447,7507,631,1,5725.65
21448,7508,140,2,6391.0
21449,7508,502,1,1223.1
21450,7508,42,1,2608.7
21451,7508,131,1,100.7
21452,7509,546,3,6950.0
21453,7509,887,2,4347.0
21454,7509,708,1,6602.0
21455,7510,268,2,9716.0
21456,7510,40,1,1843.0
21457,7511,218,1,1170.0
21458,7511,284,1,1501.0
21459,7511,766,1,5391.0
21460,7511,324,3,8055.0
21461,7512,594,1,4301.0
21462,7512,648,1,6539.0
21463,7512,73,1,8744.75
21464,7513,724,1,5189.4
21465,7513,754,1,4631.25
21466,7514,392,1,5902.0
21467,7514,557,1,9304.0
21468,7514,715,1,1662.0
21469,7514,847,1,4849.75
21470,7515,451,1,2453.4
21471,7515,803,2,8904.0
21472,7516,273,1,3533.4
21473,7516,805,1,5254.0
21474,7517,736,1,7453.0
21475,7517,788,2,8821.8
21476,7518,950,1,9007.0
21477,7518,334,1,9350.0
21478,7518,341,3,5404.0
21479,7519,982,1,9365.0
21480,7519,838,1,5119.55
21481,7519,757,1,3373.0
21482,7519,340,1,343.0
21483,7519,542,1,5861.5
21484,7520,479,4,7598.0
21485,7520,426,1,5023.8
21486,7521,979,1,129.0
21487,7521,150,2,4019.0
21488,7522,27,3,7236.15
21489,7522,113,2,7258.95
21490,7522,233,1,3341.0
21491,7522,760,2,1171.35
21492,7523,488,2,7746.3
21493,7523,946,2,4126.0
21494,7523,502,1,1359.0
21495,7524,218,1,1170.0
21496,7524,620,2,4474.0
21497,7524,22,1,4522.0
21498,7524,824,1,4705.0
21499,7524,252,1,6722.0
21500,7525,283,1,1221.0
21501,7525,2,1,3757.0
21502,7525,103,1,6149.0
21503,7525,21,1,4110.0
21504,7526,2,1,3757.0
21505,7526,885,1,307.0
21506,7527,606,2,2980.0
21507,7527,800,2,2416.0
21508,7528,479,4,6838.2
21509,7528,279,1,2629.0
21510,7528,179,1,494.0
21511,7529,117,1,7601.4
21512,7529,372,2,5162.0
21513,7529,607,3,7394.4
21514,7529,939,2,1098.2
21515,7530,934,1,1651.0
21516,7530,351,1,9205.5
21517,7530,506,1,9302.0
21518,7531,177,1,6143.0
21519,7531,715,1,1662.0
21520,7532,991,1,7955.0
21521,7532,919,1,2016.9
21522,7532,286,1,5006.0
21523,7533,876,1,8309.0
21524,7533,344,3,5729.45
21525,7533,266,1,6898.0
21526,7533,160,1,6164.55
21527,7534,745,1,6498.9
21528,7534,789,1,3438.05
21529,7534,699,2,2316.6
21530,7535,349,1,7367.0
21531,7535,10,2,5614.0
21532,7535,49,1,8745.0
21533,7535,880,1,2645.0
21534,7536,386,1,9919.0
21535,7536,503,3,6112.0
21536,7537,350,1,2530.0
21537,7537,345,1,6754.5
21538,7538,991,1,7955.0
21539,7538,679,1,3570.0
21540,7538,703,1,374.0
21541,7539,806,1,5982.0
21542,7539,129,1,6289.2
21543,7539,168,1,830.7
21544,7540,573,1,536.0
21545,7540,342,1,862.2
21546,7540,50,2,8041.5
21547,7541,33,1,6314.4
21548,7541,238,1,5082.0
21549,7542,883,2,1436.4
21550,7542,74,1,4464.9
21551,7542,173,1,1162.8
21552,7542,412,1,4600.0
21553,7542,596,2,4322.5
21554,7543,116,1,1113.3
21555,7543,50,2,8488.25
21556,7543,161,1,8142.3
21557,7544,6,4,9295.0
21558,7544,506,2,9302.0
21559,7545,736,1,7080.35
21560,7545,677,2,9726.0
21561,7545,164,2,6051.6
21562,7546,331,1,7550.0
21563,7546,788,3,9802.0
21564,7547,642,1,1144.0
21565,7547,899,2,6919.0
21566,7547,440,2,2758.0
21567,7547,499,1,3966.0
21568,7548,301,1,232.0
21569,7548,699,1,2574.0
21570,7548,903,3,7334.0
21571,7549,129,1,6988.0
21572,7549,651,1,5682.6
21573,7549,563,1,6008.4
21574,7550,631,2,6027.0
21575,7550,302,2,7414.2
21576,7551,842,1,2688.0
21577,7551,634,1,5201.25
21578,7551,995,1,2736.0
21579,7551,565,3,7074.9
21580,7551,960,1,6463.0
21581,7552,68,2,8508.2
21582,7552,846,1,2529.9
21583,7552,329,1,6118.0
21584,7552,855,3,5002.0
21585,7553,388,1,4286.0
21586,7553,949,1,3367.0
21587,7554,339,2,2958.0
21588,7554,364,1,7029.0
21589,7554,459,1,7395.75
21590,7555,585,1,9050.0
21591,7555,128,2,4944.0
21592,7555,688,1,9165.0
21593,7556,27,1,7617.0
21594,7556,43,1,8921.7
21595,7557,708,1,6602.0
21596,7557,417,1,9608.0
21597,7557,486,2,7304.0
21598,7558,88,1,3592.0
21599,7558,902,2,8550.0
21600,7558,178,1,2783.0
21601,7558,648,1,6212.05
21602,7559,810,1,9363.0
21603,7559,156,2,6566.4
21604,7559,628,1,9098.0
21605,7560,317,1,5567.4
21606,7560,406,1,2794.9
21607,7560,259,2,291.6
21608,7561,61,1,7162.0
21609,7561,511,1,5502.4
21610,7562,935,1,2390.0
21611,7562,687,1,3725.0
21612,7562,873,1,9236.85
21613,7562,474,1,1206.0
21614,7563,108,1,2762.0
21615,7563,735,1,2270.0
21616,7563,985,1,5040.0
21617,7563,419,1,7892.0
21618,7564,997,1,607.0
21619,7564,304,1,3995.7
21620,7564,681,2,4021.0
21621,7565,257,2,6914.1
21622,7565,473,1,3829.5
21623,7565,911,3,123.0
21624,7566,108,1,2623.9
21625,7566,383,1,5755.0
21626,7567,141,1,2517.0
21627,7567,717,1,775.8
21628,7568,255,2,8267.0
21629,7568,691,1,4126.0
21630,7568,334,3,9350.0
21631,7568,872,2,2783.5
21632,7568,236,3,4882.05
21633,7569,336,3,3525.3
21634,7569,582,4,3497.0
21635,7570,613,1,6856.2
21636,7570,289,1,6165.9
21637,7570,507,1,4364.0
21638,7570,366,1,7571.7
21639,7571,263,1,4093.0
21640,7571,691,1,3919.7
21641,7572,77,2,7920.9
21642,7572,356,1,6777.0
21643,7573,860,3,2273.35
21644,7573,395,2,9019.3
21645,7573,130,2,8481.6
21646,7574,968,1,99.9
21647,7574,720,2,2462.0
21648,7575,142,4,7065.0
21649,7575,832,2,1625.0
21650,7576,403,3,1869.6
21651,7576,334,1,8415.0
21652,7577,703,1,355.3
21653,7577,614,3,5623.0
21654,7577,223,1,8227.95
21655,7578,789,2,3619.0
21656,7578,835,2,1544.7
21657,7578,711,2,619.0
21658,7578,371,2,4256.95
21659,7579,165,1,8851.0
21660,7579,4,3,558.0
21661,7580,846,4,2811.0
21662,7580,462,1,1728.9
21663,7580,757,1,3373.0
21664,7581,886,2,8233.0
21665,7581,166,1,9346.0
21666,7581,806,2,5982.0
21667,7582,502,1,1359.0
21668,7582,924,1,6961.5
21669,7583,530,1,8334.0
21670,7583,200,1,362.9
21671,7583,328,1,7015.75
21672,7584,517,2,8681.1
21673,7584,518,1,5167.0
21674,7585,836,2,1080.15
21675,7585,483,1,3069.45
21676,7585,357,3,1574.15
21677,7585,954,3,474.3
21678,7586,134,3,7852.0
21679,7586,103,2,5534.1
21680,7587,887,1,4347.0
21681,7587,715,2,1578.9
21682,7587,341,1,5404.0
21683,7588,973,2,6251.95
21684,7588,951,1,5983.0
21685,7588,44,1,1932.0
21686,7588,334,1,9350.0
21687,7589,917,1,2058.3
21688,7589,11,1,1515.6
21689,7590,700,1,6813.9
21690,7590,18,2,7151.6
21691,7591,891,2,7179.15
21692,7591,386,3,9919.0
21693,7591,845,2,5404.5
21694,7592,484,1,794.7
21695,7592,735,1,2270.0
21696,7593,641,1,799.9
21697,7593,338,1,2470.0
21698,7593,847,1,4594.5
21699,7593,287,1,968.05
21700,7594,157,1,6983.0
21701,7594,546,2,6602.5
21702,7595,598,1,8800.0
21703,7595,946,2,3919.7
21704,7595,892,1,8285.0
21705,7595,536,2,5049.0
21706,7596,554,3,233.0
21707,7596,644,1,2743.2
21708,7597,969,1,2237.0
21709,7597,773,2,6508.0
21710,7597,136,1,3750.6
21711,7598,298,1,7615.2
21712,7598,587,2,8780.85
21713,7599,714,1,6488.1
21714,7599,937,1,6663.0
21715,7600,367,3,7200.0
21716,7600,48,2,7887.0
21717,7600,32,2,1801.2
21718,7601,907,1,6133.0
21719,7601,501,1,7471.0
21720,7602,427,2,9241.0
21721,7602,786,1,3122.0
21722,7603,705,1,7154.0
21723,7603,678,2,3522.0
21724,7604,406,2,2942.0
21725,7604,81,3,675.9
21726,7604,762,1,2625.0
21727,7605,142,1,7065.0
21728,7605,443,3,6709.5
21729,7605,274,1,7849.0
21730,7606,436,1,2353.0
21731,7606,209,1,8783.1
21732,7607,951,1,5384.7
21733,7607,282,3,5288.0
21734,7607,197,1,8135.8
21735,7608,689,1,6593.95
21736,7608,40,1,1658.7
21737,7608,341,1,5404.0
21738,7609,861,1,6391.0
21739,7609,844,1,5045.0
21740,7609,48,1,7887.0
21741,7610,675,1,3220.0
21742,7610,670,1,7686.0
21743,7610,521,2,7732.0
21744,7610,491,3,1691.0
21745,7611,728,1,5632.55
21746,7611,76,1,921.0
21747,7612,254,3,3014.35
21748,7612,988,1,6101.85
21749,7613,793,1,8119.0
21750,7613,774,2,7469.1
21751,7613,558,1,4828.0
21752,7613,853,3,3465.9
21753,7614,209,1,9759.0
21754,7614,261,1,2490.9
21755,7615,290,3,2968.0
21756,7615,62,1,7751.0
21757,7616,640,2,141.55
21758,7616,279,1,2366.1
21759,7616,522,1,8218.8
21760,7617,553,1,9394.55
21761,7617,783,2,4096.0
21762,7617,300,1,4937.0
21763,7618,88,1,3592.0
21764,7618,720,1,2215.8
21765,7619,513,2,2656.8
21766,7619,725,1,3903.0
21767,7620,992,1,7493.0
21768,7620,781,1,790.4
21769,7621,66,2,7679.0
21770,7621,946,2,4126.0
21771,7622,857,1,8861.6
21772,7622,987,2,4305.0
21773,7623,786,2,3122.0
21774,7623,7,2,3711.0
21775,7623,283,1,1159.95
21776,7623,761,1,5061.0
21777,7624,102,2,2542.0
21778,7624,868,3,1849.65
21779,7625,461,1,2294.1
21780,7625,552,1,897.0
21781,7625,891,2,7179.15
21782,7626,634,1,5475.0
21783,7626,171,1,1441.0
21784,7626,951,1,5983.0
21785,7626,182,3,5041.0
21786,7626,185,1,5121.0
21787,7627,996,1,5636.0
21788,7627,112,1,7811.0
21789,7627,580,1,3096.0
21790,7628,112,4,7420.45
21791,7628,609,1,1858.0
21792,7629,924,1,6961.5
21793,7629,120,1,9874.0
21794,7629,851,1,208.8
21795,7630,738,1,5603.1
21796,7630,942,3,9026.9
21797,7630,917,2,2287.0
21798,7631,730,1,4445.1
21799,7631,625,2,2023.0
21800,7631,966,1,1578.0
21801,7632,547,1,5464.0
21802,7632,37,1,5389.35
21803,7632,844,1,5045.0
21804,7632,808,2,7798.55
21805,7633,530,2,8334.0
21806,7633,539,1,7229.7
21807,7634,692,1,5630.0
21808,7634,191,1,4122.0
21809,7635,406,1,2794.9
21810,7635,204,1,9117.0
21811,7636,209,2,9759.0
21812,7636,489,1,6349.5
21813,7636,25,1,1184.0
21814,7636,595,2,8924.0
21815,7637,296,1,7051.0
21816,7637,614,1,5623.0
21817,7638,176,2,3303.9
21818,7638,898,1,6621.5
21819,7638,401,1,5183.0
21820,7639,703,3,336.6
21821,7639,151,1,4781.0
21822,7639,919,3,2241.0
21823,7640,471,1,7574.4
21824,7640,415,1,4322.7
21825,7640,639,1,4891.55
21826,7641,613,1,7618.0
21827,7641,432,1,4932.9
21828,7642,955,1,580.0
21829,7642,547,1,5464.0
21830,7642,974,1,5044.0
21831,7642,579,1,5239.0
21832,7643,421,1,1481.0
21833,7643,891,1,7557.0
21834,7644,764,1,6666.0
21835,7644,731,2,4490.0
21836,7644,288,1,7156.0
21837,7645,630,1,1441.0
21838,7645,752,1,5353.0
21839,7646,709,1,7620.0
21840,7646,774,1,7884.05
21841,7647,747,1,4140.0
21842,7647,638,1,8872.05
21843,7648,988,1,6423.0
21844,7648,1000,1,9178.0
21845,7648,609,1,1858.0
21846,7649,32,1,1706.4
21847,7649,181,2,9310.0
21848,7650,925,1,8436.0
21849,7650,723,1,2272.4
21850,7651,619,1,4372.0
21851,7651,503,2,6112.0
21852,7652,896,3,7829.0
21853,7652,973,1,6581.0
21854,7653,801,1,9871.0
21855,7653,431,1,1488.0
21856,7653,252,1,6049.8
21857,7654,114,1,3828.0
21858,7654,939,2,1156.0
21859,7655,467,1,2452.0
21860,7655,634,1,4927.5
21861,7655,963,1,5861.0
21862,7655,419,1,7497.4
21863,7655,887,3,4347.0
21864,7656,739,1,9898.0
21865,7656,270,2,5754.0
21866,7656,116,4,1175.15
21867,7657,764,2,6666.0
21868,7657,536,4,4796.55
21869,7657,26,1,5255.0
21870,7658,640,1,149.0
21871,7658,292,3,3904.0
21872,7658,500,1,8453.7
21873,7658,116,1,1237.0
21874,7659,837,1,7139.0
21875,7659,746,1,8033.0
21876,7660,207,4,2058.0
21877,7660,531,1,2494.7
21878,7661,834,1,5462.0
21879,7661,947,1,9122.0
21880,7661,26,1,4729.5
21881,7662,198,1,6758.0
21882,7662,917,2,2172.65
21883,7662,337,1,9864.0
21884,7662,630,1,1441.0
21885,7663,501,2,7471.0
21886,7663,935,1,2270.5
21887,7664,600,1,7839.0
21888,7664,922,2,3078.9
21889,7665,558,1,4345.2
21890,7665,735,1,2270.0
21891,7665,312,1,1333.0
21892,7666,364,1,6326.1
21893,7666,726,2,8872.2
21894,7666,637,3,2261.0
21895,7667,275,2,2592.0
21896,7667,780,3,7512.0
21897,7667,962,1,5978.0
21898,7667,326,2,7711.15
21899,7668,553,3,9889.0
21900,7668,332,1,9883.0
21901,7668,466,2,8543.0
21902,7669,529,1,4554.9
21903,7669,318,1,510.0
21904,7669,535,2,596.0
21905,7670,95,1,3550.0
21906,7670,853,1,3851.0
21907,7670,662,1,7776.0
21908,7671,642,3,1144.0
21909,7671,510,1,7392.0
21910,7672,193,1,6309.0
21911,7672,34,1,6352.0
21912,7672,682,1,4263.3
21913,7672,945,1,4685.0
21914,7673,55,1,1263.0
21915,7673,430,1,6521.0
21916,7673,579,2,5239.0
21917,7674,781,4,832.0
21918,7674,729,2,2828.7
21919,7675,603,1,4806.0
21920,7675,444,1,4911.5
21921,7676,81,1,751.0
21922,7676,465,2,8289.0
21923,7676,909,1,183.6
21924,7677,234,1,3783.0
21925,7677,32,3,1896.0
21926,7678,116,2,1237.0
21927,7678,111,2,1871.0
21928,7678,877,2,6690.0
21929,7679,346,1,810.0
21930,7679,755,2,4071.0
21931,7680,200,1,382.0
21932,7680,834,1,5188.9
21933,7681,861,1,5751.9
21934,7681,96,1,3982.5
21935,7681,801,1,9871.0
21936,7682,314,3,6235.8
21937,7682,702,1,8819.0
21938,7682,115,1,3100.8
21939,7682,629,1,3310.2
21940,7682,983,1,5525.0
21941,7683,363,1,1996.9
21942,7683,424,3,5897.6
21943,7683,185,1,5690.0
21944,7683,978,1,4432.5
21945,7683,480,2,776.15
21946,7684,324,1,8055.0
21947,7684,921,1,7517.0
21948,7685,404,1,5241.6
21949,7685,795,1,1971.0
21950,7686,150,2,4019.0
21951,7686,451,1,2726.0
21952,7686,238,1,5082.0
21953,7686,225,1,9416.0
21954,7687,134,1,7852.0
21955,7687,226,1,1552.5
21956,7687,713,1,254.0
21957,7687,857,1,9328.0
21958,7688,149,2,4150.0
21959,7688,976,1,9307.0
21960,7689,481,1,5180.0
21961,7689,999,1,4971.6
21962,7690,932,1,2800.6
21963,7690,348,2,6012.0
21964,7691,816,1,781.0
21965,7691,936,1,3741.0
21966,7692,869,1,9830.0
21967,7692,260,3,3402.9
21968,7692,314,1,6564.0
21969,7693,912,1,3461.0
21970,7693,90,1,4769.0
21971,7693,358,2,4276.0
21972,7694,426,1,5302.9
21973,7694,730,1,4939.0
21974,7695,44,1,1932.0
21975,7695,469,3,3168.0
21976,7695,534,2,3197.7
21977,7696,56,2,614.0
21978,7696,187,1,6868.8
21979,7697,856,2,2052.9
21980,7697,767,3,1492.0
21981,7697,705,2,7154.0
21982,7697,235,1,2430.0
21983,7697,526,1,3604.3
21984,7698,570,1,8855.9
21985,7698,732,1,2627.0
21986,7698,549,1,7857.45
21987,7698,347,2,610.0
21988,7698,462,1,1921.0
21989,7699,803,1,8904.0
21990,7699,393,1,793.0
21991,7699,449,2,7973.0
21992,7700,251,1,5253.0
21993,7700,339,1,2958.0
21994,7701,162,2,3325.5
21995,7701,107,1,8809.35
21996,7702,234,1,3783.0
21997,7702,285,1,1746.0
21998,7703,388,1,4071.7
21999,7703,186,2,8131.0
22000,7703,333,2,5007.6
22001,7703,869,1,8847.0
22002,7704,389,1,226.0
22003,7704,512,1,4371.3
22004,7704,860,2,2153.7
22005,7704,482,1,8997.0
22006,7705,408,2,9336.0
22007,7705,185,1,5121.0
22008,7705,373,1,3072.0
22009,7706,924,1,6961.5
22010,7706,416,2,9833.0
22011,7706,628,1,9098.0
22012,7707,814,3,9483.0
22013,7707,336,1,3917.0
22014,7708,626,1,3346.2
22015,7708,795,2,1971.0
22016,7708,808,1,8209.0
22017,7709,333,1,5007.6
22018,7709,484,1,838.85
22019,7710,234,1,3783.0
22020,7710,671,2,6924.0
22021,7710,190,1,9316.65
22022,7711,106,1,3769.2
22023,7711,777,1,4689.0
22024,7712,800,2,2174.4
22025,7712,893,3,2543.15
22026,7713,244,1,2673.0
22027,7713,502,1,1359.0
22028,7713,373,1,2918.4
22029,7713,619,1,4153.4
22030,7714,789,1,3438.05
22031,7714,84,3,4005.9
22032,7715,63,2,6026.4
22033,7715,77,2,8801.0
22034,7715,760,1,1109.7
22035,7715,30,1,6030.0
22036,7715,920,1,5261.0
22037,7716,586,1,7228.8
22038,7716,457,2,5593.0
22039,7717,502,1,1359.0
22040,7717,767,1,1342.8
22041,7718,214,1,2168.0
22042,7718,856,1,2052.9
22043,7719,94,1,9164.0
22044,7719,335,1,9180.0
22045,7719,395,3,9494.0
22046,7719,210,1,1747.0
22047,7720,69,2,3972.0
22048,7720,195,1,5913.0
22049,7720,888,1,4052.7
22050,7721,567,1,5318.0
22051,7721,678,1,3345.9
22052,7721,765,1,6257.7
22053,7721,168,1,830.7
22054,7721,844,1,5045.0
22055,7722,8,1,206.0
22056,7722,220,1,9321.0
22057,7722,924,1,7735.0
