id,customer_id,order_date,status
19269,4233,2025-12-16 08:44:30,completed
19270,4293,2026-08-10 17:09:16,cancelled
19271,9060,2025-09-28 03:43:45,completed
19272,384,2025-04-22 19:49:04,completed
19273,8952,2026-02-08 06:50:52,shipped
19274,6175,2025-08-02 03:21:21,completed
19275,2256,2025-08-03 18:28:17,completed
19276,5354,2025-06-11 10:37:25,completed
19277,5081,2026-07-21 21:43:05,processing
19278,9555,2024-12-11 15:04:27,completed
19279,8052,2025-07-15 14:40:37,completed
19280,7409,2026-03-02 12:40:06,completed
19281,9219,2026-03-13 01:41:19,shipped
19282,7749,2024-10-12 08:08:57,shipped
19283,7088,2025-10-07 08:46:31,completed
19284,2504,2024-11-23 23:10:00,processing
19285,8420,2026-07-01 09:44:17,completed
19286,1758,2025-11-17 11:35:40,completed
19287,475,2025-12-24 11:53:53,completed
19288,3064,2025-05-07 22:31:45,completed
19289,6181,2024-12-03 11:47:39,completed
19290,7347,2024-12-21 18:29:45,processing
19291,6684,2026-06-03 14:58:00,completed
19292,4598,2024-10-28 19:17:14,completed
19293,5958,2025-03-10 22:02:06,completed
19294,2608,2025-09-15 04:53:56,processing
19295,5083,2025-03-14 09:47:59,completed
19296,1479,2025-07-20 04:55:16,shipped
19297,6006,2025-08-27 01:45:49,completed
19298,1017,2026-01-11 02:04:01,completed
19299,2060,2026-07-06 10:35:25,completed
19300,7439,2025-03-26 13:43:39,completed
19301,8822,2025-07-19 07:30:32,shipped
19302,3845,2026-08-22 21:20:32,completed
19303,829,2024-12-05 21:07:13,completed
19304,7755,2025-09-19 14:45:18,cancelled
19305,6346,2026-03-13 15:22:19,shipped
19306,1776,2025-01-27 14:15:17,processing
19307,2176,2025-01-16 05:14:24,shipped
19308,8038,2025-10-01 06:04:48,completed
19309,5111,2025-03-05 10:21:51,completed
19310,4165,2025-04-01 02:29:54,processing
19311,6563,2026-04-21 15:46:56,completed
19312,513,2025-10-21 12:08:37,completed
19313,3820,2025-10-29 09:28:23,completed
19314,1057,2025-03-06 01:59:38,cancelled
19315,7188,2025-11-01 04:15:37,completed
19316,8948,2024-11-14 10:49:55,shipped
19317,7673,2026-08-01 10:24:33,processing
19318,5828,2025-09-01 15:19:21,shipped
19319,9673,2026-01-17 17:46:37,completed
19320,3514,2025-06-23 23:54:55,completed
19321,1409,2026-02-16 15:15:26,processing
19322,9393,2025-11-16 10:51:32,completed
19323,1359,2025-07-03 16:17:08,cancelled
19324,6430,2024-09-18 15:46:15,cancelled
19325,3988,2026-07-02 16:46:15,shipped
19326,1060,2025-03-08 06:54:02,completed
19327,3722,2025-05-09 16:59:12,completed
19328,2757,2024-12-25 11:58:41,completed
19329,3502,2025-01-01 03:21:23,completed
19330,3698,2025-01-29 19:36:25,completed
19331,8552,2026-04-01 15:36:41,completed
19332,5596,2025-09-07 00:27:27,shipped
19333,3401,2025-10-14 09:27:41,completed
19334,7408,2026-02-13 00:34:56,completed
19335,6004,2025-10-28 04:07:27,cancelled
19336,5040,2024-10-23 08:25:36,completed
19337,4834,2025-03-13 21:51:19,cancelled
19338,7005,2025-02-25 10:23:05,completed
19339,1746,2025-09-15 08:42:06,completed
19340,337,2026-01-11 10:24:11,completed
19341,5572,2026-03-06 17:19:44,completed
19342,8677,2025-08-15 13:16:36,completed
19343,2719,2025-06-29 16:59:01,cancelled
19344,7859,2025-05-28 11:52:14,completed
19345,5822,2026-07-22 10:31:44,completed
19346,9199,2026-04-24 15:51:36,completed
19347,3779,2026-02-20 11:32:57,completed
19348,4639,2025-12-20 05:45:54,completed
19349,6153,2025-10-06 04:46:45,completed
19350,6849,2025-01-23 15:21:16,cancelled
19351,434,2026-05-25 01:40:26,completed
19352,3920,2024-12-26 10:06:41,completed
19353,2810,2026-06-27 11:03:16,completed
19354,3678,2024-09-30 22:09:00,completed
19355,2939,2026-05-23 18:20:54,completed
19356,326,2026-05-07 15:52:56,completed
19357,7526,2026-05-15 22:42:14,completed
19358,5515,2026-01-09 08:10:08,completed
19359,4928,2025-09-09 13:21:16,shipped
19360,9809,2025-07-17 03:54:26,completed
19361,1386,2026-06-24 19:45:55,completed
19362,9515,2024-10-15 01:41:11,shipped
19363,9640,2025-07-22 05:01:54,completed
19364,4197,2024-11-03 11:09:36,completed
19365,5857,2025-05-23 05:18:44,completed
19366,3950,2026-08-27 00:16:59,shipped
19367,2111,2025-01-12 21:12:57,completed
19368,4769,2025-09-12 14:50:36,completed
19369,7507,2025-12-18 21:43:13,completed
19370,700,2026-02-07 18:36:35,completed
19371,2449,2025-04-29 19:37:47,completed
19372,9336,2025-08-09 20:20:31,completed
19373,192,2026-06-26 03:58:07,completed
19374,3246,2024-11-03 04:09:39,completed
19375,6284,2026-03-20 15:50:26,shipped
19376,6881,2024-10-23 12:32:56,shipped
19377,38,2026-05-09 00:27:01,completed
19378,6101,2024-10-28 16:16:50,completed
19379,9880,2026-08-22 19:16:51,completed
19380,4099,2025-11-21 20:12:45,shipped
19381,6189,2025-01-24 01:09:59,completed
19382,8240,2025-01-23 04:29:26,completed
19383,9089,2025-02-26 18:19:06,processing
19384,6908,2026-08-20 11:09:38,completed
19385,8522,2025-05-06 09:26:01,cancelled
19386,1929,2026-03-01 17:35:54,completed
19387,6905,2024-11-11 04:10:17,completed
19388,8208,2025-01-26 15:10:35,completed
19389,4966,2025-12-12 21:00:01,completed
19390,275,2025-01-17 07:41:52,completed
19391,4413,2026-01-09 17:18:08,completed
19392,8824,2025-02-26 00:17:49,completed
19393,5063,2025-02-09 00:33:32,processing
19394,2798,2026-07-20 01:40:34,processing
19395,1674,2026-05-06 12:51:17,cancelled
19396,8868,2026-05-26 18:04:49,shipped
19397,309,2025-08-06 07:26:07,shipped
19398,5058,2024-09-29 21:09:51,completed
19399,9400,2024-10-15 19:09:00,completed
19400,3663,2025-04-20 13:12:07,shipped
19401,3014,2026-08-03 13:40:53,completed
19402,4711,2026-03-27 06:28:17,completed
19403,4242,2026-02-03 18:28:54,completed
19404,6826,2025-06-25 01:37:37,completed
19405,9580,2024-10-31 16:07:59,completed
19406,9830,2025-10-25 00:26:50,processing
19407,8191,2024-12-12 10:48:11,shipped
19408,3787,2024-11-12 20:47:12,completed
19409,3587,2026-05-30 19:40:34,completed
19410,3849,2026-04-24 12:57:40,completed
19411,8541,2024-10-17 15:50:55,completed
19412,3384,2026-03-09 08:54:31,completed
19413,8236,2026-07-30 20:44:41,completed
19414,7033,2026-04-23 16:06:57,completed
19415,6650,2026-06-28 08:47:33,completed
19416,9807,2026-01-18 23:36:36,completed
19417,2473,2026-06-08 14:26:11,completed
19418,9476,2026-03-18 07:30:52,processing
19419,1025,2025-08-21 02:29:25,completed
19420,1649,2025-09-29 14:38:00,completed
19421,7025,2025-09-17 07:57:20,completed
19422,739,2026-04-07 17:02:52,shipped
19423,7166,2025-07-22 16:32:36,completed
19424,9711,2025-04-14 04:59:17,shipped
19425,3170,2024-10-08 20:31:52,cancelled
19426,7283,2026-01-06 05:13:01,completed
19427,1095,2025-05-12 18:16:00,processing
19428,5790,2025-02-02 06:10:24,processing
19429,6540,2026-05-12 21:49:55,shipped
19430,8715,2025-01-26 19:27:37,completed
19431,9370,2025-11-03 00:31:14,completed
19432,8340,2024-11-03 05:47:50,completed
19433,9084,2025-09-14 17:55:56,completed
19434,5955,2025-11-20 17:52:20,shipped
19435,7007,2026-03-23 17:50:32,completed
19436,2008,2025-02-08 14:00:38,completed
19437,9063,2025-02-10 21:49:51,completed
19438,1025,2025-05-03 12:07:33,shipped
19439,696,2024-10-07 08:03:57,completed
19440,2242,2026-02-19 18:12:46,completed
19441,7313,2025-01-18 22:54:51,completed
19442,4513,2026-08-29 02:50:59,completed
19443,7019,2026-08-26 08:23:38,cancelled
19444,2692,2024-12-21 10:00:43,completed
19445,9523,2026-08-15 12:40:19,completed
19446,7538,2025-11-21 20:32:39,completed
19447,7000,2025-08-20 11:53:07,cancelled
19448,3332,2025-09-06 23:37:19,completed
19449,4775,2026-04-18 12:36:46,shipped
19450,7065,2025-11-29 00:10:48,completed
19451,9945,2025-01-13 09:11:56,shipped
19452,7924,2026-02-17 12:51:12,completed
19453,3458,2026-04-04 12:32:58,completed
19454,8362,2026-07-21 09:15:13,completed
19455,1561,2026-01-16 01:45:49,completed
19456,740,2025-11-10 21:19:56,completed
19457,5147,2026-06-26 23:16:44,completed
19458,3155,2025-07-11 19:24:23,completed
19459,2028,2026-01-25 06:15:49,completed
19460,9269,2024-11-13 12:59:31,shipped
19461,2087,2026-02-16 07:05:58,shipped
19462,1412,2025-03-31 13:06:06,completed
19463,4713,2025-12-29 17:07:58,completed
19464,2900,2025-03-28 03:59:03,completed
19465,8272,2025-09-21 11:34:49,shipped
19466,6122,2025-07-15 00:01:47,completed
19467,9289,2025-09-25 03:04:06,completed
19468,1363,2026-02-21 23:00:56,processing
19469,5217,2025-02-06 22:59:27,processing
19470,6588,2025-09-16 16:13:08,completed
19471,854,2026-06-07 17:57:00,completed
19472,3920,2025-06-25 01:10:42,completed
19473,6868,2025-08-03 16:42:19,completed
19474,338,2024-11-13 21:12:32,completed
19475,6589,2025-11-23 18:10:22,processing
19476,3115,2024-12-19 12:28:46,shipped
19477,5108,2026-06-04 16:11:34,completed
19478,4824,2026-07-10 00:30:34,completed
19479,6856,2026-02-04 16:19:16,shipped
19480,7738,2026-02-11 08:21:04,completed
19481,9877,2024-11-24 23:08:55,completed
19482,829,2025-01-28 13:33:21,completed
19483,1524,2025-10-04 15:52:34,completed
19484,6257,2024-10-12 17:36:32,cancelled
19485,2368,2026-04-07 16:15:09,completed
19486,8012,2025-07-25 15:56:04,processing
19487,1903,2025-10-24 08:06:24,completed
19488,2104,2026-03-19 07:32:40,processing
19489,3221,2025-01-14 06:49:42,completed
19490,1385,2025-02-12 16:13:49,completed
19491,9887,2026-01-29 18:01:05,processing
19492,4452,2026-02-26 01:56:33,processing
19493,935,2026-03-24 07:30:27,processing
19494,9152,2026-03-07 13:56:26,shipped
19495,3564,2025-09-06 00:47:06,completed
19496,2374,2025-04-24 16:30:24,shipped
19497,6354,2026-08-06 19:11:19,completed
19498,6587,2024-11-08 09:54:48,completed
19499,1771,2025-09-27 04:23:07,processing
19500,949,2025-11-18 15:33:21,shipped
19501,1692,2026-03-01 17:21:24,completed
19502,8296,2025-07-19 14:34:53,completed
19503,7916,2026-02-12 20:34:36,cancelled
19504,3618,2024-10-04 20:25:50,processing
19505,7079,2024-09-29 22:48:07,completed
19506,9466,2025-12-07 18:22:34,completed
19507,1163,2025-12-22 13:41:24,completed
19508,2538,2025-11-14 05:19:20,completed
19509,4933,2024-12-17 13:40:27,cancelled
19510,7444,2025-05-09 05:41:51,completed
19511,7407,2025-02-01 16:27:01,completed
19512,8829,2026-01-22 21:47:54,completed
19513,9257,2025-10-18 04:14:14,cancelled
19514,9105,2024-10-12 01:57:53,completed
19515,5615,2025-09-22 09:19:12,completed
19516,8995,2025-03-14 05:37:43,completed
19517,5075,2026-05-06 19:10:10,completed
19518,4195,2025-09-13 18:46:48,completed
19519,6868,2026-03-12 17:18:10,cancelled
19520,6686,2025-08-12 06:08:31,completed
19521,2484,2025-02-02 10:31:25,cancelled
19522,5191,2025-03-07 16:27:44,completed
19523,5985,2024-09-15 09:02:57,cancelled
19524,5659,2026-02-01 13:08:11,completed
19525,2709,2025-06-14 17:12:00,completed
19526,5992,2024-11-26 03:37:19,completed
19527,3288,2026-07-20 09:22:00,shipped
19528,8057,2025-07-31 21:08:16,completed
19529,8367,2024-12-05 07:36:08,cancelled
19530,1338,2026-05-18 13:29:39,completed
19531,5972,2026-01-23 07:45:25,completed
19532,523,2025-02-28 17:43:48,shipped
19533,5113,2025-03-31 09:25:54,completed
19534,7282,2026-08-25 13:06:03,shipped
19535,2114,2025-01-02 02:22:15,completed
19536,2800,2025-04-21 07:29:10,cancelled
19537,7840,2025-01-25 09:10:13,processing
19538,3069,2025-10-05 11:13:36,cancelled
19539,568,2025-07-18 15:48:51,processing
19540,7224,2025-09-20 17:33:34,completed
19541,1531,2024-12-13 14:24:32,completed
19542,3048,2025-08-17 08:25:02,completed
19543,2821,2025-06-30 19:20:06,completed
19544,642,2026-08-26 02:20:42,completed
19545,4195,2024-10-11 08:03:44,completed
19546,740,2026-05-07 01:17:21,completed
19547,147,2025-06-16 02:44:50,completed
19548,9991,2026-02-02 11:46:24,completed
19549,9382,2026-01-17 11:14:05,processing
19550,6557,2025-04-02 21:54:13,completed
19551,5597,2025-06-08 14:12:13,completed
19552,9913,2024-11-08 11:33:38,completed
19553,6791,2025-02-08 03:51:33,completed
19554,3919,2025-07-02 19:49:07,completed
19555,9702,2025-11-09 17:24:11,cancelled
19556,7335,2026-06-26 15:07:42,shipped
19557,4390,2025-08-29 16:30:57,shipped
19558,9429,2024-12-19 10:40:20,shipped
19559,3936,2024-12-18 06:40:34,completed
19560,9115,2025-10-06 05:44:44,completed
19561,1450,2025-09-08 19:36:06,completed
19562,4950,2025-05-17 06:01:04,shipped
19563,4499,2025-09-06 11:36:23,completed
19564,7810,2024-12-17 13:17:49,completed
19565,7538,2026-06-20 04:14:30,completed
19566,5790,2026-07-13 18:42:55,completed
19567,287,2024-11-06 09:30:23,shipped
19568,7386,2025-09-24 16:22:30,shipped
19569,5732,2025-04-13 08:50:44,shipped
19570,1894,2025-10-11 15:10:59,cancelled
19571,4528,2025-08-04 09:27:30,shipped
19572,1214,2025-12-12 03:26:07,shipped
19573,6035,2026-01-13 02:32:43,completed
19574,3984,2026-05-10 16:08:13,completed
19575,13,2026-01-11 18:56:34,completed
19576,333,2025-04-25 07:42:21,shipped
19577,4495,2025-06-28 02:35:56,shipped
19578,5380,2026-07-19 04:33:53,completed
19579,5021,2025-08-03 12:33:16,shipped
19580,9569,2026-01-20 13:08:51,shipped
19581,4147,2024-09-16 10:22:10,completed
19582,1311,2026-01-03 22:42:47,completed
19583,8094,2025-11-05 09:52:22,completed
19584,1056,2026-05-12 02:39:04,completed
19585,176,2025-10-08 10:05:20,completed
19586,3674,2024-09-15 15:55:12,completed
19587,7400,2024-10-04 04:45:50,completed
19588,3666,2026-05-12 22:45:40,shipped
19589,1922,2025-10-16 06:09:53,completed
19590,6019,2025-08-18 05:12:43,shipped
19591,890,2026-08-10 21:59:58,shipped
19592,8490,2026-01-19 22:09:08,completed
19593,2897,2025-11-09 09:19:03,shipped
19594,4147,2025-04-27 15:47:19,completed
19595,9636,2025-10-23 06:01:25,shipped
19596,3824,2025-11-23 19:59:11,completed
19597,4431,2025-07-17 10:17:09,processing
19598,9773,2025-09-25 21:45:24,processing
19599,6805,2024-11-24 02:15:26,completed
19600,6857,2025-02-16 08:43:49,completed
19601,2352,2026-08-11 19:29:57,completed
19602,7713,2026-07-26 12:11:29,completed
19603,2907,2026-05-21 19:38:37,completed
19604,9519,2024-10-06 03:21:08,shipped
19605,4850,2025-12-24 06:18:55,completed
19606,2843,2025-11-18 03:23:57,completed
19607,5839,2026-01-25 02:03:22,shipped
19608,3812,2024-12-08 23:33:19,completed
19609,5159,2025-09-25 10:31:12,shipped
19610,5703,2025-04-26 05:26:08,processing
19611,2034,2025-02-05 08:56:44,completed
19612,8268,2025-12-07 05:57:57,completed
19613,3815,2024-10-13 17:30:30,shipped
19614,362,2025-05-11 21:06:55,completed
19615,9378,2026-07-17 10:43:12,completed
19616,923,2025-10-19 23:43:00,shipped
19617,8217,2025-04-16 08:43:30,completed
19618,3281,2025-01-20 01:19:49,shipped
19619,6663,2025-11-25 23:08:57,processing
19620,6691,2026-08-10 14:21:36,shipped
19621,1316,2025-03-03 16:34:03,processing
19622,3488,2025-12-20 17:28:30,completed
19623,6453,2024-09-17 12:58:26,completed
19624,9332,2026-08-27 00:36:40,completed
19625,6437,2026-07-23 04:48:42,completed
19626,4409,2026-08-18 17:21:57,completed
19627,4811,2024-11-22 19:24:59,completed
19628,330,2025-09-11 02:30:17,shipped
19629,8229,2025-12-06 11:31:27,completed
19630,163,2026-05-07 18:33:55,cancelled
19631,6745,2026-01-04 11:46:25,completed
19632,9379,2026-03-21 11:20:14,cancelled
19633,6482,2024-10-19 04:28:37,completed
19634,6565,2026-01-01 22:51:10,completed
19635,6044,2025-02-26 10:22:23,completed
19636,7073,2024-12-21 23:34:57,shipped
19637,5738,2026-01-12 01:42:17,completed
19638,1503,2025-01-29 20:46:50,completed
19639,318,2024-09-15 19:28:04,shipped
19640,9966,2024-12-08 17:37:34,completed
19641,5932,2025-02-02 08:28:12,shipped
19642,1865,2026-07-08 18:34:28,shipped
19643,8423,2026-02-23 18:55:28,completed
19644,6037,2025-02-23 12:33:12,shipped
19645,6657,2026-02-23 09:36:26,completed
19646,1390,2024-12-25 14:49:27,completed
19647,9874,2025-04-21 01:55:05,completed
19648,6107,2025-04-22 20:59:41,completed
19649,7244,2025-08-02 12:48:38,shipped
19650,235,2025-09-28 19:42:51,completed
19651,4511,2025-08-31 14:03:56,processing
19652,543,2025-01-18 18:14:52,completed
19653,3976,2025-05-31 20:11:29,cancelled
19654,8320,2025-08-03 05:22:36,cancelled
19655,8872,2025-11-25 16:37:18,completed
19656,2487,2024-12-13 17:27:07,completed
19657,11,2025-08-23 01:07:18,completed
19658,9101,2025-06-18 22:22:04,completed
19659,2152,2026-01-30 15:03:58,shipped
19660,247,2025-01-22 00:45:33,completed
19661,42,2026-03-11 19:35:48,completed
19662,3348,2025-02-25 09:33:06,completed
19663,1116,2025-06-22 23:45:32,shipped
19664,5117,2026-01-08 10:22:34,completed
19665,2143,2025-08-07 00:43:23,completed
19666,6630,2026-02-09 16:46:04,cancelled
19667,6954,2025-09-11 07:57:55,completed
19668,4450,2026-03-25 21:41:50,shipped
19669,7462,2026-01-13 12:31:01,shipped
19670,1588,2025-08-05 07:34:08,processing
19671,7941,2024-09-17 12:21:15,completed
19672,8189,2024-10-03 07:27:09,completed
19673,4079,2025-05-23 05:21:53,processing
19674,4623,2026-02-21 00:32:37,shipped
19675,3640,2026-06-29 01:44:49,processing
19676,793,2025-01-24 05:01:49,completed
19677,5394,2026-01-30 09:27:09,completed
19678,5951,2026-01-05 17:49:12,completed
19679,4693,2026-05-30 00:43:28,completed
19680,5782,2024-11-28 02:21:18,completed
19681,8794,2025-01-04 01:34:33,completed
19682,2463,2026-06-28 09:11:32,completed
19683,3903,2025-08-13 05:32:28,completed
19684,9711,2026-05-06 06:10:56,completed
19685,9676,2026-04-20 06:48:13,completed
19686,7701,2025-01-18 23:41:59,shipped
19687,815,2025-09-02 21:23:08,cancelled
19688,3007,2026-02-04 12:54:33,cancelled
19689,4207,2026-02-11 09:43:27,completed
19690,7276,2026-05-03 21:42:44,completed
19691,656,2025-11-23 02:33:31,completed
19692,3014,2024-09-05 15:59:41,completed
19693,1957,2026-06-19 07:51:29,cancelled
19694,9044,2026-08-22 21:39:55,shipped
19695,9270,2026-07-30 16:29:49,cancelled
19696,5890,2025-08-26 04:18:29,completed
19697,8139,2025-05-25 21:31:23,completed
19698,3540,2025-02-21 10:31:22,completed
19699,5094,2025-05-04 16:36:40,completed
19700,607,2026-04-23 07:52:00,completed
19701,2916,2025-03-07 04:14:29,completed
19702,3754,2025-10-10 19:08:54,completed
19703,4207,2025-02-05 06:28:59,cancelled
19704,5439,2026-02-14 17:31:28,shipped
19705,977,2025-03-18 19:26:30,completed
19706,6117,2025-08-28 07:04:40,completed
19707,9709,2024-12-25 19:34:50,completed
19708,4128,2024-10-19 15:21:21,completed
19709,6548,2025-04-17 14:18:46,processing
19710,1425,2026-06-23 08:22:40,completed
19711,819,2025-04-16 14:06:47,completed
19712,4754,2025-07-22 18:33:56,processing
19713,3765,2024-12-20 20:40:27,completed
19714,8317,2026-06-25 10:58:08,shipped
19715,1149,2025-08-05 18:24:12,completed
19716,7342,2025-02-28 20:29:45,completed
19717,805,2025-07-11 23:27:16,completed
19718,1514,2025-07-23 08:42:23,cancelled
19719,8322,2025-12-14 21:41:32,completed
19720,8000,2025-05-20 19:48:22,completed
19721,7199,2026-01-22 11:35:17,shipped
19722,5253,2025-07-14 10:03:53,completed
19723,4910,2025-09-25 04:26:30,completed
19724,5888,2024-09-13 14:05:17,processing
19725,2201,2024-10-10 16:06:53,cancelled
19726,5567,2024-12-02 01:10:02,completed
19727,6995,2025-02-03 22:36:55,processing
19728,1558,2024-09-27 22:21:57,shipped
19729,9273,2026-08-04 06:55:47,shipped
19730,899,2025-01-17 04:04:33,processing
19731,1982,2024-12-27 22:40:07,shipped
19732,1192,2025-03-15 13:09:54,completed
19733,8435,2025-12-16 19:50:30,completed
19734,1161,2026-07-11 08:48:08,processing
19735,849,2026-02-09 21:56:28,completed
19736,7460,2025-06-12 05:34:06,completed
19737,2125,2025-04-20 08:37:22,completed
19738,4298,2025-11-19 00:43:18,cancelled
19739,9972,2026-05-28 09:56:01,completed
19740,979,2026-02-01 22:23:00,shipped
19741,1550,2026-01-02 18:23:50,shipped
19742,9865,2026-07-04 23:47:22,shipped
19743,8874,2024-09-12 15:18:21,completed
19744,8320,2025-03-06 23:30:23,processing
19745,7337,2026-02-22 03:29:48,processing
19746,8263,2025-12-21 07:49:38,completed
19747,1198,2025-07-28 20:44:15,completed
19748,6050,2024-09-12 06:02:28,processing
19749,9504,2026-07-22 05:13:17,completed
19750,5194,2026-07-18 18:40:31,cancelled
19751,2801,2025-12-02 21:26:59,processing
19752,4547,2025-10-23 03:06:55,completed
19753,9082,2026-01-13 20:54:53,completed
19754,431,2025-02-18 13:21:30,completed
19755,454,2025-10-19 09:07:36,cancelled
19756,8420,2025-02-02 04:38:02,completed
19757,4869,2026-05-05 01:33:53,completed
19758,9031,2025-01-23 03:10:52,completed
19759,719,2026-02-10 14:03:29,shipped
19760,2146,2025-04-14 10:49:48,completed
19761,8770,2025-11-09 15:54:51,completed
19762,3576,2025-06-17 14:42:19,completed
19763,3326,2026-05-11 14:25:11,completed
19764,5134,2025-01-24 08:24:34,processing
19765,7949,2025-01-16 09:28:58,completed
19766,2414,2026-07-13 09:17:32,shipped
19767,5711,2025-03-21 20:19:06,completed
19768,2624,2025-11-29 23:56:10,processing
19769,9482,2025-06-21 03:42:18,completed
19770,9302,2026-02-23 19:22:46,completed
19771,4492,2024-11-09 05:12:49,completed
19772,8861,2025-08-28 12:34:37,completed
19773,101,2026-06-19 19:34:50,cancelled
19774,144,2025-06-15 20:46:01,completed
19775,8504,2024-10-05 08:02:10,completed
19776,5602,2025-07-01 03:39:53,completed
19777,9364,2025-01-10 21:11:38,cancelled
19778,2741,2024-11-17 14:22:52,completed
19779,5114,2025-09-10 10:21:21,cancelled
19780,9273,2026-05-06 14:31:24,cancelled
19781,1472,2025-08-14 17:53:32,completed
19782,2683,2025-06-03 14:36:49,completed
19783,1647,2024-10-19 00:32:22,completed
19784,4563,2025-04-18 01:06:28,completed
19785,6927,2025-09-03 17:51:45,completed
19786,1417,2024-09-02 01:29:33,completed
19787,5613,2024-11-08 04:06:27,completed
19788,7019,2026-05-27 01:33:42,cancelled
19789,5488,2025-07-16 21:16:29,processing
19790,1456,2025-06-16 22:49:08,completed
19791,7419,2026-08-15 18:47:46,completed
19792,8076,2026-03-29 04:51:29,shipped
19793,2630,2025-05-14 20:37:49,shipped
19794,3051,2024-12-27 03:56:29,completed
19795,3270,2025-06-24 16:18:32,processing
19796,6638,2025-03-05 06:08:20,shipped
19797,5977,2025-06-12 11:12:57,completed
19798,2751,2024-10-15 09:28:53,completed
19799,3406,2026-05-31 04:10:50,shipped
19800,4675,2026-06-30 06:10:14,completed
19801,5521,2025-01-05 03:06:59,completed
19802,4652,2025-08-28 04:28:08,shipped
19803,8888,2026-07-04 05:43:03,completed
19804,8443,2024-10-05 03:51:52,completed
19805,9871,2025-08-20 00:58:59,completed
19806,3917,2025-04-06 01:59:25,completed
19807,5657,2025-01-24 21:20:36,shipped
19808,6682,2026-07-28 23:11:57,completed
19809,4901,2025-07-05 18:30:03,shipped
19810,2161,2025-12-17 21:49:49,completed
19811,7266,2026-08-09 20:02:12,completed
19812,9818,2024-12-12 08:36:18,completed
19813,5790,2024-12-16 14:04:27,completed
19814,7568,2025-01-30 06:41:28,completed
19815,7123,2025-03-13 05:14:06,shipped
19816,9600,2025-04-21 00:09:55,cancelled
19817,2393,2025-11-01 13:59:34,completed
19818,8799,2025-01-24 09:35:26,completed
19819,3527,2025-11-22 13:40:59,completed
19820,5937,2025-04-23 14:33:24,completed
19821,1517,2025-11-25 09:22:27,shipped
19822,8000,2025-02-05 12:15:13,processing
19823,3502,2025-08-14 20:21:14,completed
19824,1521,2026-07-23 22:21:12,completed
19825,1526,2025-06-15 19:28:36,completed
19826,3442,2025-07-25 22:36:19,completed
19827,6557,2025-10-24 11:42:59,completed
19828,1700,2026-02-01 12:07:38,completed
19829,8995,2025-03-22 22:16:03,completed
19830,1280,2024-11-11 15:43:06,completed
19831,8577,2025-11-06 08:26:52,cancelled
19832,1127,2026-03-15 10:22:36,processing
19833,7188,2026-04-15 23:56:41,completed
19834,7745,2024-12-20 23:22:21,shipped
19835,5158,2025-09-26 12:58:55,completed
19836,695,2025-02-08 06:18:48,completed
19837,9515,2026-06-08 18:10:33,processing
19838,7749,2025-08-07 17:04:30,completed
19839,8401,2026-03-20 07:47:30,shipped
19840,6456,2025-01-06 10:14:38,completed
19841,5948,2026-03-25 02:41:08,completed
19842,1949,2026-05-01 19:03:30,completed
19843,978,2025-06-19 12:49:41,completed
19844,1349,2024-12-06 20:00:13,processing
19845,7514,2024-10-02 01:58:53,completed
19846,9815,2026-03-30 01:20:30,completed
19847,1877,2025-04-15 17:47:28,completed
19848,934,2026-08-21 00:45:50,completed
19849,9428,2025-08-21 13:05:21,completed
19850,426,2025-11-12 17:18:04,completed
19851,9498,2026-06-05 22:22:38,processing
19852,9469,2026-06-14 04:01:23,completed
19853,9046,2025-10-20 11:37:23,completed
19854,8937,2026-03-02 14:22:44,completed
19855,4040,2026-08-24 23:12:25,shipped
19856,1624,2025-11-10 02:31:05,completed
19857,4177,2025-08-19 21:58:56,completed
19858,7393,2025-01-08 09:39:26,completed
19859,3077,2025-05-04 16:26:30,completed
19860,6166,2025-01-27 12:03:32,completed
19861,6587,2026-08-25 22:16:04,completed
19862,9022,2025-06-21 19:11:45,completed
19863,2342,2026-02-06 07:48:29,completed
19864,1728,2025-09-20 17:49:10,completed
19865,697,2026-07-06 01:01:22,completed
19866,319,2026-04-21 09:01:25,completed
19867,6803,2026-06-07 06:58:23,shipped
19868,9243,2025-12-17 00:27:52,cancelled
19869,7952,2025-05-14 07:01:16,completed
19870,4277,2025-09-25 11:54:58,shipped
19871,3398,2024-11-22 00:26:51,completed
19872,7570,2026-06-07 03:44:03,completed
19873,935,2026-03-16 01:07:11,shipped
19874,3529,2026-01-14 18:04:06,completed
19875,7237,2025-02-15 13:41:28,completed
19876,2834,2025-05-07 12:07:44,cancelled
19877,8834,2025-06-29 00:38:54,completed
19878,8657,2024-12-20 00:23:46,completed
19879,5745,2026-04-11 00:10:01,cancelled
19880,376,2025-12-10 15:01:33,completed
19881,8269,2025-08-23 23:56:31,completed
19882,7161,2025-12-22 13:56:26,completed
19883,5095,2026-08-18 14:27:29,completed
19884,3330,2024-11-04 02:29:03,completed
19885,2918,2025-01-04 01:55:27,completed
19886,2482,2025-04-07 12:43:55,completed
19887,2816,2025-11-04 04:07:04,processing
19888,1823,2025-03-19 10:39:42,completed
19889,1568,2024-09-29 13:55:51,completed
19890,3629,2025-03-15 12:37:43,shipped
19891,5646,2025-03-19 05:11:33,completed
19892,2401,2026-06-23 08:29:17,completed
19893,472,2025-04-09 17:41:12,shipped
19894,5626,2024-12-09 01:19:09,completed
19895,1336,2024-09-20 15:54:40,processing
19896,3686,2024-12-04 10:09:04,shipped
19897,1762,2024-12-19 08:52:49,shipped
